Date,PM,LMT,MCD,MMM,AAPL,MSFT,TXN,CSCO
2019-12-23,69.13154602050781,353.35986328125,180.78489685058594,149.8426513671875,70.58311462402344,153.17990112304688,115.05852508544922,42.20796203613281
2019-12-30,68.10630798339844,371.4408264160156,182.52734375,150.8485565185547,72.44145965576172,152.85223388671875,114.4141845703125,42.08426284790039
2020-01-06,70.05264282226562,371.52154541015625,189.08657836914062,152.55613708496094,75.58336639404297,155.47332763671875,116.33821868896484,41.94861602783203
2020-01-13,71.037841796875,382.14215087890625,193.3833465576172,153.300048828125,77.62922668457031,161.02389526367188,117.85958862304688,43.630828857421875
2020-01-20,69.00337982177734,388.2828674316406,192.70831298828125,150.594970703125,77.52694702148438,159.03880310058594,116.8035888671875,43.479522705078125
2020-01-27,66.24003601074219,384.3505554199219,195.19882202148438,134.11956787109375,75.38363647460938,164.04013061523438,107.97084045410156,40.91614532470703
2020-02-03,70.04463958740234,394.2709045410156,193.04583740234375,135.31991577148438,77.94586181640625,177.20338439941406,116.0068359375,42.69626998901367
2020-02-10,70.88565063476562,393.0858459472656,198.0450897216797,136.10609436035156,79.3320083618164,178.6103057861328,119.17066955566406,41.80619812011719
2020-02-17,71.79875183105469,384.0633239746094,196.93211364746094,133.85841369628906,76.42678833007812,172.09608459472656,115.84458923339844,41.209861755371094
2020-02-24,65.57524108886719,332.0558776855469,177.13580322265625,127.29901885986328,66.7370376586914,156.54539489746094,102.8828353881836,35.54016876220703
2020-03-02,69.90045928955078,345.5238342285156,182.54962158203125,131.0606689453125,70.5626449584961,156.12025451660156,101.9994888305664,35.31765365600586
2020-03-09,63.676944732666016,296.8486022949219,162.6019287109375,120.8504867553711,67.86250305175781,153.47265625,95.58170318603516,33.50193405151367
2020-03-16,48.93113327026367,263.08856201171875,136.31092834472656,106.5289077758789,55.96575164794922,132.71717834472656,87.97410583496094,31.686206817626953
2020-03-23,56.379913330078125,314.7269592285156,150.55799865722656,113.65130615234375,60.482261657714844,144.650634765625,90.58807373046875,34.55220031738281
2020-03-30,59.893978118896484,316.6421203613281,147.17984008789062,114.12044525146484,58.936885833740234,148.64129638671875,90.119384765625,34.765811920166016
2020-04-06,61.42680740356445,335.1618347167969,168.63304138183594,126.05366516113281,65.42601013183594,159.56980895996094,97.06897735595703,37.01822280883789
2020-04-13,63.562965393066406,362.72467041015625,170.83619689941406,124.92771911621094,69.04167175292969,172.5758056640625,102.35102081298828,38.168312072753906
2020-04-20,60.065208435058594,344.8914794921875,168.9268035888672,125.38835144042969,69.08317565917969,168.66246032714844,102.69354248046875,38.204254150390625
2020-04-27,59.747222900390625,346.4272766113281,167.67835998535156,126.75312042236328,70.57242584228516,168.68174743652344,98.88973999023438,36.76664733886719
2020-05-04,58.703609466552734,341.8470764160156,166.36563110351562,126.67636108398438,75.71390533447266,178.45074462890625,104.46805572509766,38.626548767089844
2020-05-11,55.2629280090332,325.5857849121094,159.55418395996094,118.3000717163086,75.32646179199219,176.98199462890625,98.3271484375,39.7766227722168
2020-05-18,57.43984603881836,333.3550720214844,169.28477478027344,124.91068267822266,78.06329345703125,177.32022094726562,103.04183197021484,40.34268569946289
2020-05-25,59.81245422363281,350.9172058105469,171.0381622314453,134.7639923095703,77.83072662353516,177.5621337890625,107.86552429199219,42.9662971496582
2020-06-01,61.89153289794922,373.32073974609375,182.19577026367188,144.21400451660156,81.15017700195312,181.38949584960938,119.4024658203125,42.97529602050781
2020-06-08,57.4153938293457,347.0724182128906,174.81222534179688,133.41152954101562,82.93721008300781,181.91278076171875,112.61656951904297,40.495426177978516
2020-06-15,58.86666488647461,338.2835693359375,172.40029907226562,136.237060546875,85.6103744506836,189.09275817871094,113.4522933959961,40.72004318237305
2020-06-22,57.04633331298828,324.2505187988281,166.09793090820312,131.38711547851562,86.56754302978516,190.23614501953125,112.07151794433594,41.60956573486328
2020-06-29,58.363346099853516,329.0130615234375,169.59104919433594,135.2808380126953,89.13299560546875,199.8579559326172,114.2880630493164,40.99858856201172
2020-07-06,60.43414306640625,317.4248962402344,170.8478546142578,131.6714324951172,93.92367553710938,207.0379180908203,118.5757827758789,42.254295349121094
2020-07-13,62.14876937866211,334.9207458496094,176.94688415527344,137.68426513671875,94.32270050048828,196.5828399658203,121.62806701660156,42.33580017089844
2020-07-20,63.656314849853516,351.01690673828125,183.63735961914062,137.69290161132812,90.68746948242188,195.05189514160156,117.75821685791016,42.01884460449219
2020-07-27,63.62318420410156,344.4366149902344,179.53433227539062,129.62118530273438,104.04849243164062,198.64671325683594,115.86870574951172,42.652748107910156
2020-08-03,64.19471740722656,350.4806823730469,189.0710906982422,136.39212036132812,108.79998779296875,205.88487243652344,122.16349029541016,42.951595306396484
2020-08-10,64.36865997314453,355.752197265625,191.31668090820312,143.08555603027344,112.71887969970703,202.4159698486328,125.63014221191406,38.487091064453125
2020-08-17,64.6585693359375,354.0707702636719,195.51206970214844,139.3037872314453,122.00115966796875,206.40809631347656,128.35581970214844,38.26069259643555
2020-08-24,66.87846374511719,359.5421142578125,198.59857177734375,144.00540161132812,122.43031311035156,222.341064453125,131.24620056152344,38.21541976928711
2020-08-31,65.56143951416016,349.93536376953125,195.659912109375,144.10107421875,118.65608215332031,208.1017608642578,128.48388671875,36.965721130371094
2020-09-07,67.28433990478516,356.1221923828125,202.6326446533203,144.44873046875,109.86674499511719,198.17501831054688,124.73371887207031,36.11446762084961
2020-09-14,64.6751480102539,361.3253173828125,204.7426300048828,147.386962890625,104.8050308227539,194.63949584960938,126.82830810546875,36.05107879638672
2020-09-21,62.45525360107422,353.6075439453125,202.79994201660156,139.3200225830078,110.14141082763672,201.8562469482422,126.51734924316406,34.819496154785156
2020-09-28,62.65290451049805,348.0112609863281,206.97344970703125,139.39820861816406,110.86731719970703,200.27305603027344,129.05096435546875,34.656494140625
2020-10-05,66.37202453613281,352.9034729003906,208.98117065429688,147.1696319580078,114.74209594726562,209.61700439453125,138.03306579589844,36.42015838623047
2020-10-12,66.70018005371094,353.4246520996094,213.2011260986328,148.621337890625,116.7530517578125,213.35655212402344,140.05447387695312,36.7034797668457
2020-10-19,62.64449691772461,342.296142578125,212.58766174316406,147.60427856445312,112.84884643554688,210.02490234375,137.1641387939453,35.478816986083984
2020-10-26,59.758399963378906,320.1670837402344,197.985107421875,139.0504913330078,106.78656768798828,196.65980529785156,132.2523193359375,32.81013488769531
2020-11-02,59.278770446777344,330.3537292480469,201.29412841796875,141.71054077148438,116.42933654785156,217.30001831054688,145.31678771972656,34.29983901977539
2020-11-09,63.856163024902344,343.0368347167969,198.24537658691406,147.59556579589844,117.19031524658203,210.29690551757812,144.31260681152344,37.83675765991211
2020-11-16,64.56295776367188,336.526123046875,198.99826049804688,150.2903289794922,115.30361938476562,204.35252380371094,144.46925354003906,37.443763732910156
2020-11-23,63.86457061767578,342.3052673339844,202.9393768310547,155.09768676757812,114.566650390625,209.60093688964844,146.46835327148438,39.024864196777344
2020-11-30,67.94549560546875,335.2367248535156,195.8843994140625,151.21343994140625,120.12841796875,208.7537384033203,153.40530395507812,40.560272216796875
2020-12-07,71.5215835571289,333.0694580078125,194.26229858398438,152.58126831054688,120.28565216064453,207.6824493408203,147.9607696533203,40.505435943603516
2020-12-14,72.4387435913086,327.8392639160156,201.10671997070312,154.6855926513672,124.4618911743164,212.87307739257812,151.1482391357422,41.52903747558594
2020-12-21,69.42642974853516,324.1007080078125,197.65646362304688,153.01962280273438,129.67974853515625,216.9242706298828,148.90960693359375,40.706504821777344
2020-12-28,70.66954803466797,326.87237548828125,200.63919067382812,153.25637817382812,130.3872528076172,216.60289001464844,151.2034912109375,40.89841842651367
2021-01-04,70.92562866210938,309.4872741699219,201.8454132080078,146.09291076660156,129.7583465576172,213.8761444091797,157.67984008789062,41.18174743652344
2021-01-11,69.09039306640625,319.7727966308594,196.2726287841797,145.1547393798828,124.93354034423828,207.0884552001953,155.86500549316406,41.856624603271484
2021-01-18,68.86846160888672,312.968017578125,199.5171661376953,148.21475219726562,136.656494140625,220.04055786132812,159.1999053955078,41.24853515625
2021-01-25,67.98924255371094,296.3379821777344,194.33705139160156,154.0192108154297,129.669921875,225.89340209960938,152.64065551757812,41.07347869873047
2021-02-01,71.94140625,310.35284423828125,198.76914978027344,156.95648193359375,134.38656616210938,235.86561584472656,157.49600219726562,44.298187255859375
2021-02-08,73.51203155517578,310.9882507324219,200.0033721923828,156.68467712402344,133.21949768066406,238.58261108398438,166.49551391601562,43.5703239440918
2021-02-15,72.94012451171875,308.8611145019531,198.4512481689453,156.06631469726562,127.80686950683594,234.66775512695312,165.29989624023438,42.08695983886719
2021-02-22,71.71947479248047,304.1005554199219,192.74754333496094,154.75799560546875,119.33365631103516,226.82362365722656,159.664794921875,41.34067153930664
2021-03-01,73.54618835449219,315.87799072265625,195.09060668945312,159.8323211669922,119.49113464355469,226.06231689453125,155.651611328125,42.612125396728516
2021-03-08,74.87779235839844,315.65533447265625,199.76632690429688,163.4744873046875,119.10731506347656,230.11305236816406,160.86965942382812,44.979976654052734
2021-03-15,77.3020248413086,332.59844970703125,209.70101928710938,168.84939575195312,118.61524200439453,225.20333862304688,161.6018524169922,44.9615478515625
